,Question,rater,Question_Reduced_Id,annotator,opinion
598,33,A3GQDJEDL2TG8,30,0,1
599,33,A3GQDJEDL2TG8,30,0,1
600,33,A3GQDJEDL2TG8,30,0,1
601,33,A3GQDJEDL2TG8,30,0,1
602,33,A1A0HB496KRF0R,30,3,0
603,33,A1A0HB496KRF0R,30,3,0
604,33,A1A0HB496KRF0R,30,3,0
605,33,A1A0HB496KRF0R,30,3,0
606,33,A2XHL3GD3OG9KC,30,10,0
607,33,A1A0HB496KRF0R,30,3,0
608,33,A1A0HB496KRF0R,30,3,0
609,33,A1A0HB496KRF0R,30,3,0
610,33,A1A0HB496KRF0R,30,3,0
611,33,A1A0HB496KRF0R,30,3,0
612,33,AVHF02BYOQDQP,30,7,0
613,33,AVHF02BYOQDQP,30,7,0
614,33,AVHF02BYOQDQP,30,7,0
615,33,AVHF02BYOQDQP,30,7,0
616,34,A3GQDJEDL2TG8,31,0,0
617,34,A38UZKXYE10BN7,31,9,1
618,34,A3GQDJEDL2TG8,31,0,1
619,34,A3GQDJEDL2TG8,31,0,1
620,34,A3GQDJEDL2TG8,31,0,1
621,34,A3GQDJEDL2TG8,31,0,0
622,34,A1A0HB496KRF0R,31,3,0
623,34,A1A0HB496KRF0R,31,3,0
624,34,A1A0HB496KRF0R,31,3,0
625,34,A1A0HB496KRF0R,31,3,1
626,34,A2XHL3GD3OG9KC,31,10,1
627,34,A1A0HB496KRF0R,31,3,0
628,34,A1A0HB496KRF0R,31,3,0
629,34,A1A0HB496KRF0R,31,3,1
630,34,A1A0HB496KRF0R,31,3,0
631,34,A1A0HB496KRF0R,31,3,1
632,34,AVHF02BYOQDQP,31,7,1
633,34,AVHF02BYOQDQP,31,7,1
634,34,AVHF02BYOQDQP,31,7,1
635,34,AVHF02BYOQDQP,31,7,0
636,35,A3GQDJEDL2TG8,32,0,1
637,35,A38UZKXYE10BN7,32,9,1
638,35,A3GQDJEDL2TG8,32,0,1
639,35,A3GQDJEDL2TG8,32,0,1
640,35,A3GQDJEDL2TG8,32,0,1
641,35,A3GQDJEDL2TG8,32,0,1
642,35,A1A0HB496KRF0R,32,3,1
643,35,A1A0HB496KRF0R,32,3,1
644,35,A1A0HB496KRF0R,32,3,1
645,35,A1A0HB496KRF0R,32,3,1
646,35,A2XHL3GD3OG9KC,32,10,1
647,35,A1A0HB496KRF0R,32,3,1
648,35,A1A0HB496KRF0R,32,3,1
649,35,A1A0HB496KRF0R,32,3,1
650,35,A1A0HB496KRF0R,32,3,1
651,35,A1A0HB496KRF0R,32,3,1
652,35,AVHF02BYOQDQP,32,7,1
653,35,AVHF02BYOQDQP,32,7,0
654,35,AVHF02BYOQDQP,32,7,1
655,35,AVHF02BYOQDQP,32,7,1
656,36,A3GQDJEDL2TG8,33,0,1
657,36,A38UZKXYE10BN7,33,9,1
658,36,A3GQDJEDL2TG8,33,0,1
659,36,A3GQDJEDL2TG8,33,0,1
660,36,A3GQDJEDL2TG8,33,0,1
661,36,A3GQDJEDL2TG8,33,0,1
662,36,A1A0HB496KRF0R,33,3,0
663,36,A1A0HB496KRF0R,33,3,0
664,36,A1A0HB496KRF0R,33,3,0
665,36,A1A0HB496KRF0R,33,3,1
666,36,A2XHL3GD3OG9KC,33,10,1
667,36,A1A0HB496KRF0R,33,3,1
668,36,A1A0HB496KRF0R,33,3,1
669,36,A1A0HB496KRF0R,33,3,0
670,36,A1A0HB496KRF0R,33,3,1
671,36,A1A0HB496KRF0R,33,3,1
672,36,AVHF02BYOQDQP,33,7,1
673,36,AVHF02BYOQDQP,33,7,1
674,36,AVHF02BYOQDQP,33,7,1
675,36,AVHF02BYOQDQP,33,7,1
676,37,A3GQDJEDL2TG8,34,0,0
677,37,A38UZKXYE10BN7,34,9,0
678,37,A3GQDJEDL2TG8,34,0,1
679,37,A3GQDJEDL2TG8,34,0,1
680,37,A3GQDJEDL2TG8,34,0,1
681,37,A3GQDJEDL2TG8,34,0,1
682,37,A1A0HB496KRF0R,34,3,0
683,37,A1A0HB496KRF0R,34,3,0
684,37,A1A0HB496KRF0R,34,3,0
685,37,A1A0HB496KRF0R,34,3,0
686,37,A2XHL3GD3OG9KC,34,10,0
687,37,A1A0HB496KRF0R,34,3,0
688,37,A1A0HB496KRF0R,34,3,0
689,37,A1A0HB496KRF0R,34,3,0
690,37,A1A0HB496KRF0R,34,3,0
691,37,A1A0HB496KRF0R,34,3,0
692,37,AVHF02BYOQDQP,34,7,0
693,37,AVHF02BYOQDQP,34,7,0
694,37,AVHF02BYOQDQP,34,7,0
695,37,AVHF02BYOQDQP,34,7,1
696,38,A3GQDJEDL2TG8,35,0,1
697,38,A38UZKXYE10BN7,35,9,1
698,38,A3GQDJEDL2TG8,35,0,0
699,38,A3GQDJEDL2TG8,35,0,0
700,38,A3GQDJEDL2TG8,35,0,0
701,38,A3GQDJEDL2TG8,35,0,1
702,38,A1A0HB496KRF0R,35,3,0
703,38,A1A0HB496KRF0R,35,3,0
704,38,A1A0HB496KRF0R,35,3,0
705,38,A1A0HB496KRF0R,35,3,0
706,38,A2XHL3GD3OG9KC,35,10,1
707,38,A1A0HB496KRF0R,35,3,0
708,38,A1A0HB496KRF0R,35,3,0
709,38,A1A0HB496KRF0R,35,3,0
710,38,A1A0HB496KRF0R,35,3,0
711,38,A1A0HB496KRF0R,35,3,0
712,38,AVHF02BYOQDQP,35,7,1
713,38,AVHF02BYOQDQP,35,7,1
714,38,AVHF02BYOQDQP,35,7,0
715,38,AVHF02BYOQDQP,35,7,0
716,39,A3GQDJEDL2TG8,36,0,0
717,39,A38UZKXYE10BN7,36,9,1
718,39,A3GQDJEDL2TG8,36,0,0
719,39,A3GQDJEDL2TG8,36,0,0
720,39,A3GQDJEDL2TG8,36,0,1
721,39,A3GQDJEDL2TG8,36,0,1
722,39,A1A0HB496KRF0R,36,3,0
723,39,A1A0HB496KRF0R,36,3,1
724,39,A1A0HB496KRF0R,36,3,1
725,39,A1A0HB496KRF0R,36,3,1
726,39,A2XHL3GD3OG9KC,36,10,1
727,39,A1A0HB496KRF0R,36,3,1
728,39,A1A0HB496KRF0R,36,3,1
729,39,A1A0HB496KRF0R,36,3,0
730,39,A1A0HB496KRF0R,36,3,1
731,39,A1A0HB496KRF0R,36,3,1
732,39,AVHF02BYOQDQP,36,7,0
733,39,AVHF02BYOQDQP,36,7,0
734,39,AVHF02BYOQDQP,36,7,1
735,39,AVHF02BYOQDQP,36,7,0
736,40,A3GQDJEDL2TG8,37,0,1
737,40,A38UZKXYE10BN7,37,9,1
738,40,A3GQDJEDL2TG8,37,0,1
739,40,A3GQDJEDL2TG8,37,0,1
740,40,A3GQDJEDL2TG8,37,0,1
741,40,A3GQDJEDL2TG8,37,0,1
742,40,A1A0HB496KRF0R,37,3,1
743,40,A1A0HB496KRF0R,37,3,0
744,40,A1A0HB496KRF0R,37,3,1
745,40,A1A0HB496KRF0R,37,3,0
746,40,A2XHL3GD3OG9KC,37,10,0
747,40,A1A0HB496KRF0R,37,3,0
748,40,A1A0HB496KRF0R,37,3,0
749,40,A1A0HB496KRF0R,37,3,0
750,40,A1A0HB496KRF0R,37,3,0
751,40,A1A0HB496KRF0R,37,3,0
752,40,AVHF02BYOQDQP,37,7,1
753,40,AVHF02BYOQDQP,37,7,1
754,40,AVHF02BYOQDQP,37,7,1
755,40,AVHF02BYOQDQP,37,7,1
756,41,A3GQDJEDL2TG8,38,0,1
757,41,A38UZKXYE10BN7,38,9,1
758,41,A3GQDJEDL2TG8,38,0,1
759,41,A3GQDJEDL2TG8,38,0,1
760,41,A3GQDJEDL2TG8,38,0,1
761,41,A3GQDJEDL2TG8,38,0,0
762,41,A1A0HB496KRF0R,38,3,0
763,41,A1A0HB496KRF0R,38,3,0
764,41,A1A0HB496KRF0R,38,3,0
765,41,A1A0HB496KRF0R,38,3,0
766,41,A2XHL3GD3OG9KC,38,10,0
767,41,A1A0HB496KRF0R,38,3,0
768,41,A1A0HB496KRF0R,38,3,0
769,41,A1A0HB496KRF0R,38,3,0
770,41,A1A0HB496KRF0R,38,3,0
771,41,A1A0HB496KRF0R,38,3,1
772,41,AVHF02BYOQDQP,38,7,0
773,41,AVHF02BYOQDQP,38,7,1
774,41,AVHF02BYOQDQP,38,7,1
775,41,AVHF02BYOQDQP,38,7,0
776,42,A3GQDJEDL2TG8,39,0,1
777,42,A38UZKXYE10BN7,39,9,1
778,42,A3GQDJEDL2TG8,39,0,1
779,42,A3GQDJEDL2TG8,39,0,0
780,42,A3GQDJEDL2TG8,39,0,1
781,42,A3GQDJEDL2TG8,39,0,0
782,42,A1A0HB496KRF0R,39,3,0
783,42,A1A0HB496KRF0R,39,3,0
784,42,A1A0HB496KRF0R,39,3,0
785,42,A1A0HB496KRF0R,39,3,0
786,42,A2XHL3GD3OG9KC,39,10,0
787,42,A1A0HB496KRF0R,39,3,0
788,42,A1A0HB496KRF0R,39,3,0
789,42,A1A0HB496KRF0R,39,3,0
790,42,A1A0HB496KRF0R,39,3,0
791,42,A1A0HB496KRF0R,39,3,0
792,42,AVHF02BYOQDQP,39,7,0
793,42,AVHF02BYOQDQP,39,7,0
794,42,AVHF02BYOQDQP,39,7,0
795,42,AVHF02BYOQDQP,39,7,0
796,43,A3GQDJEDL2TG8,40,0,1
797,43,A38UZKXYE10BN7,40,9,1
798,43,A3GQDJEDL2TG8,40,0,0
799,43,A3GQDJEDL2TG8,40,0,1
800,43,A3GQDJEDL2TG8,40,0,1
801,43,A3GQDJEDL2TG8,40,0,1
802,43,A1A0HB496KRF0R,40,3,1
803,43,A1A0HB496KRF0R,40,3,0
804,43,A1A0HB496KRF0R,40,3,1
805,43,A1A0HB496KRF0R,40,3,1
806,43,A2XHL3GD3OG9KC,40,10,1
807,43,A1A0HB496KRF0R,40,3,1
808,43,A1A0HB496KRF0R,40,3,1
809,43,A1A0HB496KRF0R,40,3,1
810,43,A1A0HB496KRF0R,40,3,1
811,43,A1A0HB496KRF0R,40,3,1
812,43,AVHF02BYOQDQP,40,7,0
813,43,AVHF02BYOQDQP,40,7,0
814,43,AVHF02BYOQDQP,40,7,0
815,43,AVHF02BYOQDQP,40,7,0
816,44,A3GQDJEDL2TG8,41,0,0
817,44,A38UZKXYE10BN7,41,9,0
818,44,A3GQDJEDL2TG8,41,0,1
819,44,A3GQDJEDL2TG8,41,0,1
820,44,A3GQDJEDL2TG8,41,0,1
821,44,A3GQDJEDL2TG8,41,0,1
822,44,A1A0HB496KRF0R,41,3,0
823,44,A1A0HB496KRF0R,41,3,0
824,44,A1A0HB496KRF0R,41,3,0
825,44,A1A0HB496KRF0R,41,3,0
826,44,A2XHL3GD3OG9KC,41,10,1
827,44,A1A0HB496KRF0R,41,3,1
828,44,A1A0HB496KRF0R,41,3,0
829,44,A1A0HB496KRF0R,41,3,1
830,44,A1A0HB496KRF0R,41,3,1
831,44,A1A0HB496KRF0R,41,3,1
832,44,AVHF02BYOQDQP,41,7,1
833,44,AVHF02BYOQDQP,41,7,1
834,44,AVHF02BYOQDQP,41,7,1
835,44,AVHF02BYOQDQP,41,7,1
836,45,A3GQDJEDL2TG8,42,0,1
837,45,A38UZKXYE10BN7,42,9,1
838,45,A3GQDJEDL2TG8,42,0,1
839,45,A3GQDJEDL2TG8,42,0,1
840,45,A3GQDJEDL2TG8,42,0,1
841,45,A3GQDJEDL2TG8,42,0,1
842,45,A1A0HB496KRF0R,42,3,0
843,45,A1A0HB496KRF0R,42,3,0
844,45,A1A0HB496KRF0R,42,3,1
845,45,A1A0HB496KRF0R,42,3,1
846,45,A2XHL3GD3OG9KC,42,10,0
847,45,A1A0HB496KRF0R,42,3,0
848,45,A1A0HB496KRF0R,42,3,1
849,45,A1A0HB496KRF0R,42,3,1
850,45,A1A0HB496KRF0R,42,3,1
851,45,A1A0HB496KRF0R,42,3,1
852,45,AVHF02BYOQDQP,42,7,0
853,45,AVHF02BYOQDQP,42,7,0
854,45,AVHF02BYOQDQP,42,7,0
855,45,AVHF02BYOQDQP,42,7,0
856,46,A3GQDJEDL2TG8,43,0,1
857,46,A38UZKXYE10BN7,43,9,1
858,46,A3GQDJEDL2TG8,43,0,1
859,46,A3GQDJEDL2TG8,43,0,0
860,46,A3GQDJEDL2TG8,43,0,1
861,46,A3GQDJEDL2TG8,43,0,1
862,46,A1A0HB496KRF0R,43,3,1
863,46,A1A0HB496KRF0R,43,3,1
864,46,A1A0HB496KRF0R,43,3,1
865,46,A1A0HB496KRF0R,43,3,1
866,46,A2XHL3GD3OG9KC,43,10,1
867,46,A1A0HB496KRF0R,43,3,1
868,46,A1A0HB496KRF0R,43,3,1
869,46,A1A0HB496KRF0R,43,3,1
870,46,A1A0HB496KRF0R,43,3,1
871,46,A1A0HB496KRF0R,43,3,1
872,46,AVHF02BYOQDQP,43,7,0
873,46,AVHF02BYOQDQP,43,7,0
874,46,AVHF02BYOQDQP,43,7,0
875,46,AVHF02BYOQDQP,43,7,0
876,47,A3GQDJEDL2TG8,44,0,0
877,47,A38UZKXYE10BN7,44,9,0
878,47,A3GQDJEDL2TG8,44,0,1
879,47,A3GQDJEDL2TG8,44,0,0
880,47,A3GQDJEDL2TG8,44,0,0
881,47,A3GQDJEDL2TG8,44,0,1
882,47,A1A0HB496KRF0R,44,3,0
883,47,A1A0HB496KRF0R,44,3,0
884,47,A1A0HB496KRF0R,44,3,0
885,47,A1A0HB496KRF0R,44,3,0
886,47,A2XHL3GD3OG9KC,44,10,0
887,47,A1A0HB496KRF0R,44,3,0
888,47,A1A0HB496KRF0R,44,3,0
889,47,A1A0HB496KRF0R,44,3,0
890,47,A1A0HB496KRF0R,44,3,0
891,47,A1A0HB496KRF0R,44,3,0
892,47,AVHF02BYOQDQP,44,7,0
893,47,AVHF02BYOQDQP,44,7,0
894,47,AVHF02BYOQDQP,44,7,0
895,47,AVHF02BYOQDQP,44,7,0
896,48,A3GQDJEDL2TG8,45,0,1
897,48,A38UZKXYE10BN7,45,9,1
898,48,A3GQDJEDL2TG8,45,0,0
899,48,A3GQDJEDL2TG8,45,0,1
900,48,A3GQDJEDL2TG8,45,0,1
901,48,A3GQDJEDL2TG8,45,0,1
902,48,A1A0HB496KRF0R,45,3,0
903,48,A1A0HB496KRF0R,45,3,0
904,48,A1A0HB496KRF0R,45,3,0
905,48,A1A0HB496KRF0R,45,3,0
906,48,A2XHL3GD3OG9KC,45,10,0
907,48,A1A0HB496KRF0R,45,3,0
908,48,A1A0HB496KRF0R,45,3,0
909,48,A1A0HB496KRF0R,45,3,0
910,48,A1A0HB496KRF0R,45,3,0
911,48,A1A0HB496KRF0R,45,3,0
912,48,AVHF02BYOQDQP,45,7,1
913,48,AVHF02BYOQDQP,45,7,1
914,48,AVHF02BYOQDQP,45,7,1
915,48,AVHF02BYOQDQP,45,7,0
916,49,A3GQDJEDL2TG8,46,0,1
917,49,A38UZKXYE10BN7,46,9,1
918,49,A3GQDJEDL2TG8,46,0,1
919,49,A3GQDJEDL2TG8,46,0,1
920,49,A3GQDJEDL2TG8,46,0,1
921,49,A3GQDJEDL2TG8,46,0,1
922,49,A1A0HB496KRF0R,46,3,0
923,49,A1A0HB496KRF0R,46,3,0
924,49,A1A0HB496KRF0R,46,3,0
925,49,A1A0HB496KRF0R,46,3,0
926,49,A2XHL3GD3OG9KC,46,10,0
927,49,A1A0HB496KRF0R,46,3,0
928,49,A1A0HB496KRF0R,46,3,0
929,49,A1A0HB496KRF0R,46,3,0
930,49,A1A0HB496KRF0R,46,3,0
931,49,A1A0HB496KRF0R,46,3,1
932,49,AVHF02BYOQDQP,46,7,0
933,49,AVHF02BYOQDQP,46,7,0
934,49,AVHF02BYOQDQP,46,7,0
935,49,AVHF02BYOQDQP,46,7,0
936,50,A3GQDJEDL2TG8,47,0,1
937,50,A38UZKXYE10BN7,47,9,0
938,50,A3GQDJEDL2TG8,47,0,1
939,50,A3GQDJEDL2TG8,47,0,1
940,50,A3GQDJEDL2TG8,47,0,1
941,50,A3GQDJEDL2TG8,47,0,1
942,50,A1A0HB496KRF0R,47,3,1
943,50,A1A0HB496KRF0R,47,3,1
944,50,A1A0HB496KRF0R,47,3,1
945,50,A1A0HB496KRF0R,47,3,1
946,50,A2XHL3GD3OG9KC,47,10,1
947,50,A1A0HB496KRF0R,47,3,1
948,50,A1A0HB496KRF0R,47,3,1
949,50,A1A0HB496KRF0R,47,3,1
950,50,A1A0HB496KRF0R,47,3,1
951,50,A1A0HB496KRF0R,47,3,1
952,50,AVHF02BYOQDQP,47,7,0
953,50,AVHF02BYOQDQP,47,7,0
954,50,AVHF02BYOQDQP,47,7,0
955,50,AVHF02BYOQDQP,47,7,0
956,51,A3GQDJEDL2TG8,48,0,1
957,51,A38UZKXYE10BN7,48,9,1
958,51,A3GQDJEDL2TG8,48,0,1
959,51,A3GQDJEDL2TG8,48,0,1
960,51,A3GQDJEDL2TG8,48,0,1
961,51,A3GQDJEDL2TG8,48,0,1
962,51,A1A0HB496KRF0R,48,3,1
963,51,A1A0HB496KRF0R,48,3,1
964,51,A1A0HB496KRF0R,48,3,1
965,51,A1A0HB496KRF0R,48,3,1
966,51,A2XHL3GD3OG9KC,48,10,1
967,51,A1A0HB496KRF0R,48,3,1
968,51,A1A0HB496KRF0R,48,3,1
969,51,A1A0HB496KRF0R,48,3,1
970,51,A1A0HB496KRF0R,48,3,1
971,51,A1A0HB496KRF0R,48,3,1
972,51,AVHF02BYOQDQP,48,7,0
973,51,AVHF02BYOQDQP,48,7,1
974,51,AVHF02BYOQDQP,48,7,0
975,51,AVHF02BYOQDQP,48,7,0
976,52,A3GQDJEDL2TG8,49,0,1
977,52,A38UZKXYE10BN7,49,9,1
978,52,A3GQDJEDL2TG8,49,0,1
979,52,A3GQDJEDL2TG8,49,0,1
980,52,A3GQDJEDL2TG8,49,0,1
981,52,A3GQDJEDL2TG8,49,0,1
982,52,A1A0HB496KRF0R,49,3,1
983,52,A1A0HB496KRF0R,49,3,1
984,52,A1A0HB496KRF0R,49,3,1
985,52,A1A0HB496KRF0R,49,3,1
986,52,A2XHL3GD3OG9KC,49,10,1
987,52,A1A0HB496KRF0R,49,3,1
988,52,A1A0HB496KRF0R,49,3,1
989,52,A1A0HB496KRF0R,49,3,1
990,52,A1A0HB496KRF0R,49,3,1
991,52,A1A0HB496KRF0R,49,3,1
992,52,AVHF02BYOQDQP,49,7,1
993,52,AVHF02BYOQDQP,49,7,1
994,52,AVHF02BYOQDQP,49,7,1
995,52,AVHF02BYOQDQP,49,7,1
996,53,A3GQDJEDL2TG8,50,0,0
997,53,A3GQDJEDL2TG8,50,0,0
998,53,AK7YVYGMIF6T0,50,1,0
999,53,AK7YVYGMIF6T0,50,1,0
1000,53,A3GQDJEDL2TG8,50,0,0
1001,53,A3GQDJEDL2TG8,50,0,1
1002,53,A3GQDJEDL2TG8,50,0,0
1003,53,A3GQDJEDL2TG8,50,0,1
1004,53,A1A0HB496KRF0R,50,3,0
1005,53,A34PHPOQ13G1OT,50,8,1
1006,53,A3VA051NB26M27,50,4,0
1007,53,A1A0HB496KRF0R,50,3,0
1008,53,A1A0HB496KRF0R,50,3,0
1009,53,A1A0HB496KRF0R,50,3,0
1010,53,A1A0HB496KRF0R,50,3,0
1011,53,A1A0HB496KRF0R,50,3,0
1012,53,AVHF02BYOQDQP,50,7,0
1013,53,AVHF02BYOQDQP,50,7,0
1014,54,A3GQDJEDL2TG8,51,0,1
1015,54,A3GQDJEDL2TG8,51,0,1
1016,54,AK7YVYGMIF6T0,51,1,1
1017,54,AK7YVYGMIF6T0,51,1,0
1018,54,A3GQDJEDL2TG8,51,0,1
1019,54,A3GQDJEDL2TG8,51,0,1
1020,54,A3GQDJEDL2TG8,51,0,0
1021,54,A3GQDJEDL2TG8,51,0,0
1022,54,A3GQDJEDL2TG8,51,0,0
1023,54,A1A0HB496KRF0R,51,3,0
1024,54,A34PHPOQ13G1OT,51,8,1
1025,54,A3VA051NB26M27,51,4,0
1026,54,A1A0HB496KRF0R,51,3,0
1027,54,A1A0HB496KRF0R,51,3,1
1028,54,A1A0HB496KRF0R,51,3,1
1029,54,A1A0HB496KRF0R,51,3,1
1030,54,A1A0HB496KRF0R,51,3,1
1031,54,AVHF02BYOQDQP,51,7,0
1032,54,AVHF02BYOQDQP,51,7,0
1033,54,AVHF02BYOQDQP,51,7,0
1034,55,A3GQDJEDL2TG8,52,0,1
1035,55,A3GQDJEDL2TG8,52,0,0
1036,55,AK7YVYGMIF6T0,52,1,1
1037,55,AK7YVYGMIF6T0,52,1,1
1038,55,A3GQDJEDL2TG8,52,0,1
1039,55,A3GQDJEDL2TG8,52,0,1
1040,55,A3GQDJEDL2TG8,52,0,1
1041,55,A3GQDJEDL2TG8,52,0,0
1042,55,A3GQDJEDL2TG8,52,0,1
1043,55,A1A0HB496KRF0R,52,3,0
1044,55,A34PHPOQ13G1OT,52,8,1
1045,55,A3VA051NB26M27,52,4,1
1046,55,A1A0HB496KRF0R,52,3,0
1047,55,A1A0HB496KRF0R,52,3,0
1048,55,A1A0HB496KRF0R,52,3,0
1049,55,A1A0HB496KRF0R,52,3,0
1050,55,A1A0HB496KRF0R,52,3,0
1051,55,AVHF02BYOQDQP,52,7,1
1052,55,AVHF02BYOQDQP,52,7,1
1053,55,AVHF02BYOQDQP,52,7,1
1054,56,A3GQDJEDL2TG8,53,0,1
1055,56,A3GQDJEDL2TG8,53,0,0
1056,56,AK7YVYGMIF6T0,53,1,0
1057,56,AK7YVYGMIF6T0,53,1,0
1058,56,A3GQDJEDL2TG8,53,0,1
1059,56,A3GQDJEDL2TG8,53,0,1
1060,56,A3GQDJEDL2TG8,53,0,1
1061,56,A3GQDJEDL2TG8,53,0,1
1062,56,A3GQDJEDL2TG8,53,0,1
1063,56,A1A0HB496KRF0R,53,3,1
1064,56,A34PHPOQ13G1OT,53,8,1
1065,56,A3VA051NB26M27,53,4,1
1066,56,A1A0HB496KRF0R,53,3,1
1067,56,A1A0HB496KRF0R,53,3,1
1068,56,A1A0HB496KRF0R,53,3,1
1069,56,A1A0HB496KRF0R,53,3,1
1070,56,A1A0HB496KRF0R,53,3,1
1071,56,AVHF02BYOQDQP,53,7,0
1072,56,AVHF02BYOQDQP,53,7,0
1073,56,AVHF02BYOQDQP,53,7,0
1074,57,A3GQDJEDL2TG8,54,0,1
1075,57,A3GQDJEDL2TG8,54,0,1
1076,57,AK7YVYGMIF6T0,54,1,0
1077,57,AK7YVYGMIF6T0,54,1,1
1078,57,A3GQDJEDL2TG8,54,0,1
1079,57,A3GQDJEDL2TG8,54,0,1
1080,57,A3GQDJEDL2TG8,54,0,1
1081,57,A3GQDJEDL2TG8,54,0,1
1082,57,A3GQDJEDL2TG8,54,0,1
1083,57,A1A0HB496KRF0R,54,3,1
1084,57,A34PHPOQ13G1OT,54,8,1
1085,57,A3VA051NB26M27,54,4,1
1086,57,A1A0HB496KRF0R,54,3,1
1087,57,A1A0HB496KRF0R,54,3,1
1088,57,A1A0HB496KRF0R,54,3,1
1089,57,A1A0HB496KRF0R,54,3,1
1090,57,A1A0HB496KRF0R,54,3,1
1091,57,AVHF02BYOQDQP,54,7,1
1092,57,AVHF02BYOQDQP,54,7,1
1093,57,AVHF02BYOQDQP,54,7,1
1094,58,A3GQDJEDL2TG8,55,0,0
1095,58,A3GQDJEDL2TG8,55,0,1
1096,58,AK7YVYGMIF6T0,55,1,0
1097,58,AK7YVYGMIF6T0,55,1,0
1098,58,A3GQDJEDL2TG8,55,0,1
1099,58,A3GQDJEDL2TG8,55,0,1
1100,58,A3GQDJEDL2TG8,55,0,1
1101,58,A3GQDJEDL2TG8,55,0,1
1102,58,A3GQDJEDL2TG8,55,0,1
1103,58,A1A0HB496KRF0R,55,3,0
1104,58,A34PHPOQ13G1OT,55,8,1
1105,58,A3VA051NB26M27,55,4,1
1106,58,A1A0HB496KRF0R,55,3,0
1107,58,A1A0HB496KRF0R,55,3,1
1108,58,A1A0HB496KRF0R,55,3,1
1109,58,A1A0HB496KRF0R,55,3,1
1110,58,A1A0HB496KRF0R,55,3,1
1111,58,AVHF02BYOQDQP,55,7,0
1112,58,AVHF02BYOQDQP,55,7,0
1113,58,AVHF02BYOQDQP,55,7,0
1114,59,A3GQDJEDL2TG8,56,0,0
1115,59,A3GQDJEDL2TG8,56,0,1
1116,59,AK7YVYGMIF6T0,56,1,0
1117,59,AK7YVYGMIF6T0,56,1,1
1118,59,A3GQDJEDL2TG8,56,0,1
1119,59,A3GQDJEDL2TG8,56,0,1
1120,59,A3GQDJEDL2TG8,56,0,1
1121,59,A3GQDJEDL2TG8,56,0,0
1122,59,A3GQDJEDL2TG8,56,0,1
1123,59,A1A0HB496KRF0R,56,3,0
1124,59,A34PHPOQ13G1OT,56,8,1
1125,59,A3VA051NB26M27,56,4,1
1126,59,A1A0HB496KRF0R,56,3,0
1127,59,A1A0HB496KRF0R,56,3,0
1128,59,A1A0HB496KRF0R,56,3,0
1129,59,A1A0HB496KRF0R,56,3,1
1130,59,A1A0HB496KRF0R,56,3,1
1131,59,AVHF02BYOQDQP,56,7,0
1132,59,AVHF02BYOQDQP,56,7,0
1133,59,AVHF02BYOQDQP,56,7,0
1134,60,A3GQDJEDL2TG8,57,0,1
1135,60,A3GQDJEDL2TG8,57,0,1
1136,60,AK7YVYGMIF6T0,57,1,1
1137,60,AK7YVYGMIF6T0,57,1,0
1138,60,A3GQDJEDL2TG8,57,0,1
1139,60,A3GQDJEDL2TG8,57,0,1
1140,60,A3GQDJEDL2TG8,57,0,1
1141,60,A3GQDJEDL2TG8,57,0,1
1142,60,A3GQDJEDL2TG8,57,0,1
1143,60,A1A0HB496KRF0R,57,3,1
1144,60,A34PHPOQ13G1OT,57,8,1
1145,60,A3VA051NB26M27,57,4,1
1146,60,A1A0HB496KRF0R,57,3,1
1147,60,A1A0HB496KRF0R,57,3,1
1148,60,A1A0HB496KRF0R,57,3,1
1149,60,A1A0HB496KRF0R,57,3,1
1150,60,A1A0HB496KRF0R,57,3,1
1151,60,AVHF02BYOQDQP,57,7,0
1152,60,AVHF02BYOQDQP,57,7,0
1153,60,AVHF02BYOQDQP,57,7,0
1154,61,A3GQDJEDL2TG8,58,0,0
1155,61,A3GQDJEDL2TG8,58,0,1
1156,61,AK7YVYGMIF6T0,58,1,0
1157,61,AK7YVYGMIF6T0,58,1,1
1158,61,A3GQDJEDL2TG8,58,0,1
1159,61,A3GQDJEDL2TG8,58,0,1
1160,61,A3GQDJEDL2TG8,58,0,1
1161,61,A3GQDJEDL2TG8,58,0,1
1162,61,A3GQDJEDL2TG8,58,0,1
1163,61,A1A0HB496KRF0R,58,3,1
1164,61,A34PHPOQ13G1OT,58,8,1
1165,61,A3VA051NB26M27,58,4,0
1166,61,A1A0HB496KRF0R,58,3,1
1167,61,A1A0HB496KRF0R,58,3,1
1168,61,A1A0HB496KRF0R,58,3,1
1169,61,A1A0HB496KRF0R,58,3,1
1170,61,A1A0HB496KRF0R,58,3,1
1171,61,AVHF02BYOQDQP,58,7,1
1172,61,AVHF02BYOQDQP,58,7,1
1173,61,AVHF02BYOQDQP,58,7,1
1174,62,A3GQDJEDL2TG8,59,0,1
1175,62,A3GQDJEDL2TG8,59,0,1
1176,62,AK7YVYGMIF6T0,59,1,0
1177,62,AK7YVYGMIF6T0,59,1,1
1178,62,A3GQDJEDL2TG8,59,0,0
1179,62,A3GQDJEDL2TG8,59,0,1
1180,62,A3GQDJEDL2TG8,59,0,1
1181,62,A3GQDJEDL2TG8,59,0,1
1182,62,A3GQDJEDL2TG8,59,0,1
1183,62,A1A0HB496KRF0R,59,3,1
1184,62,A34PHPOQ13G1OT,59,8,1
1185,62,A3VA051NB26M27,59,4,1
1186,62,A1A0HB496KRF0R,59,3,1
